meeting_key,session_key,driver_number,driver_name,Lap Number,Lap Time,compound,meeting_name
1243,9582,31,Esteban OCON,63,75.41,HARD,Dutch Grand Prix
1243,9582,31,Esteban OCON,64,77.218,HARD,Dutch Grand Prix
1243,9582,31,Esteban OCON,65,77.351,HARD,Dutch Grand Prix
1243,9582,31,Esteban OCON,66,75.946,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,2,77.761,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,3,76.489,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,4,76.974,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,5,76.854,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,6,76.594,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,7,77.063,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,8,77.471,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,9,77.148,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,10,76.906,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,11,77.617,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,12,77.85,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,13,77.382,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,14,76.619,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,15,76.686,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,16,76.692,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,17,76.851,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,18,76.621,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,19,76.743,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,20,76.686,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,21,77.126,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,22,77.871,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,25,75.725,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,26,76.433,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,27,75.75,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,28,75.958,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,29,75.457,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,30,75.435,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,31,74.893,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,32,74.895,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,33,75.096,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,34,75.002,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,35,74.767,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,36,74.709,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,37,74.723,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,38,74.904,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,39,76.022,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,40,75.511,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,41,75.768,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,42,78.25,HARD,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,44,73.883,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,45,74.047,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,46,74.047,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,47,74.263,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,48,74.353,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,49,74.444,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,50,74.48,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,51,74.35,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,52,74.477,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,53,73.968,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,54,73.977,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,55,74.038,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,56,73.878,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,57,74.422,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,58,74.832,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,59,74.01,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,60,74.243,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,61,74.406,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,62,74.353,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,63,74.416,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,64,75.898,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,65,74.898,SOFT,Dutch Grand Prix
1243,9582,44,Lewis HAMILTON,66,75.688,SOFT,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,2,77.277,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,3,76.875,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,4,76.823,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,5,76.962,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,6,76.576,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,7,76.848,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,8,76.204,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,9,76.836,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,10,76.836,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,11,77.855,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,12,76.58,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,13,76.524,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,14,76.651,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,15,76.347,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,16,76.476,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,17,76.38,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,18,76.174,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,19,76.647,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,20,76.645,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,21,76.283,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,22,76.56,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,23,76.667,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,24,76.734,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,25,76.49,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,26,76.32,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,27,76.594,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,28,76.386,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,29,76.566,MEDIUM,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,31,74.701,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,32,74.719,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,33,74.943,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,34,74.117,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,35,74.768,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,36,74.985,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,37,74.671,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,38,74.952,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,39,75.143,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,40,75.06,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,41,75.105,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,42,75.431,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,43,75.023,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,44,74.962,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,45,74.972,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,46,74.831,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,47,74.848,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,48,75.149,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,49,75.343,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,50,75.132,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,51,74.652,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,52,74.507,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,53,74.488,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,54,74.865,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,55,75.244,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,56,75.078,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,57,74.817,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,58,74.605,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,59,74.672,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,60,74.75,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,61,75.098,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,62,75.051,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,63,75.13,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,64,75.101,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,65,74.442,HARD,Dutch Grand Prix
1243,9582,55,Carlos SAINZ,66,74.631,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,2,76.389,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,3,76.532,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,4,76.633,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,5,76.562,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,6,76.448,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,7,76.596,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,8,76.62,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,9,76.62,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,10,76.725,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,11,76.366,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,12,76.383,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,13,76.646,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,14,76.312,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,15,76.336,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,16,76.257,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,17,76.265,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,18,76.582,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,19,76.572,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,20,76.631,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,21,76.641,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,22,76.733,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,23,76.755,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,24,76.961,MEDIUM,Dutch Grand Prix
1243,9582,63,George RUSSELL,27,74.532,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,28,75.748,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,29,77.452,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,30,75.663,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,31,75.258,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,32,75.548,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,33,75.294,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,34,76.372,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,35,75.537,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,36,75.454,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,37,75.603,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,38,75.305,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,39,74.91,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,40,74.846,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,41,75.064,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,42,75.361,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,43,75.096,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,44,75.161,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,45,75.263,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,46,75.344,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,47,75.441,HARD,Dutch Grand Prix
1243,9582,63,George RUSSELL,50,73.972,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,51,73.927,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,52,74.129,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,53,74.072,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,54,74.09,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,55,74.286,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,56,74.717,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,57,75.431,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,58,74.769,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,59,74.347,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,60,74.401,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,61,74.287,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,62,74.203,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,63,74.078,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,64,74.207,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,65,74.822,SOFT,Dutch Grand Prix
1243,9582,63,George RUSSELL,66,74.459,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,2,78.403,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,3,78.388,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,4,77.218,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,5,77.343,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,6,76.882,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,7,77.439,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,8,77.204,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,9,77.746,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,10,77.577,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,11,77.539,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,12,77.841,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,13,78.003,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,14,78.092,SOFT,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,17,76.073,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,18,76.399,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,19,76.582,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,20,76.898,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,21,76.847,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,22,76.694,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,23,76.681,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,24,76.594,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,25,76.892,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,26,76.799,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,27,76.813,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,28,77.221,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,29,77.253,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,30,77.034,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,31,77.807,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,32,77.16,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,33,77.492,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,34,77.256,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,35,77.148,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,36,77.507,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,37,78.697,HARD,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,40,75.822,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,41,76.152,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,42,78.314,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,43,76.144,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,44,76.626,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,45,76.348,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,46,76.453,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,47,76.43,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,48,76.357,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,49,76.066,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,50,76.304,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,51,77.851,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,52,78.463,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,53,76.069,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,54,76.225,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,55,76.639,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,56,76.334,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,57,76.595,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,58,76.373,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,59,76.361,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,60,76.234,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,61,76.479,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,62,76.389,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,63,76.394,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,64,77.284,MEDIUM,Dutch Grand Prix
1243,9582,77,Valtteri BOTTAS,65,76.206,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,2,76.24,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,3,76.264,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,4,76.678,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,5,76.76,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,6,76.528,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,7,76.954,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,8,76.659,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,9,76.817,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,10,76.512,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,11,76.52,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,12,76.463,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,13,76.514,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,14,76.471,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,15,76.382,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,16,76.384,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,17,76.348,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,18,76.493,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,19,76.515,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,20,76.331,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,21,76.534,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,22,76.847,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,23,76.723,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,24,76.798,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,25,76.408,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,26,76.062,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,27,75.937,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,28,75.932,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,29,76.067,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,30,76.089,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,31,76.582,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,32,74.308,MEDIUM,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,33,74.491,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,34,74.43,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,35,74.613,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,36,74.536,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,37,74.44,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,38,74.677,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,39,74.564,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,40,74.574,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,41,74.597,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,42,75.257,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,43,75.154,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,44,75.414,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,45,75.325,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,46,75.165,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,47,75.116,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,48,75.34,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,49,75.002,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,50,75.305,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,51,75.079,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,52,75.088,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,53,75.072,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,54,75.052,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,55,74.991,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,56,75.012,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,57,74.832,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,58,74.965,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,59,74.932,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,60,75.052,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,61,74.639,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,62,74.975,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,63,74.777,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,64,75.083,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,65,75.014,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,66,74.99,,Dutch Grand Prix
1243,9582,81,Oscar PIASTRI,67,75.092,,Dutch Grand Prix
1244,9590,1,Max VERSTAPPEN,2,86.17,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,3,85.855,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,4,85.633,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,5,85.218,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,6,85.096,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,7,85.042,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,8,84.918,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,9,85.05,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,10,84.964,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,11,84.978,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,12,84.968,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,13,84.957,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,14,85.287,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,15,85.746,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,16,85.244,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,17,85.34,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,18,85.469,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,19,85.537,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,20,85.559,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,21,85.381,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,24,83.545,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,25,83.801,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,26,83.618,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,27,83.524,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,28,83.509,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,29,83.452,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,30,83.542,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,31,83.424,HARD,Italian Grand Prix
1244,9590,1,Max VERSTAPPEN,32,83.49,HARD,Italian Grand Prix
